SalesSRKey,DateSRKey,ProductSRKey,CustomerSRKey,GeographySRKey,Quantity,Net Price,SalesAmount
37576,306,237,6896,255,1,463.2,463.2
37577,306,237,6898,76,1,463.2,463.2
37578,306,237,6899,47,1,463.2,463.2
37579,306,237,6902,255,1,463.2,463.2
37580,306,221,6903,196,1,463.2,463.2
37581,306,221,6904,261,1,463.2,463.2
37582,306,221,6905,203,1,463.2,463.2
37583,306,221,6910,80,1,463.2,463.2
37584,306,221,6911,258,1,463.2,463.2
37585,306,221,6912,70,1,463.2,463.2
37586,306,221,6913,284,1,463.2,463.2
37587,306,221,6914,45,1,463.2,463.2
37588,306,221,6915,253,1,463.2,463.2
37589,306,221,6916,53,1,463.2,463.2
37590,306,269,6918,46,1,391.2,391.2
37591,306,269,6920,75,1,391.2,391.2
37592,306,269,6921,71,1,391.2,391.2
37593,306,269,6922,73,1,391.2,391.2
37594,306,269,6923,57,1,391.2,391.2
37595,306,269,6931,57,1,391.2,391.2
37596,306,269,6932,46,1,391.2,391.2
37597,306,269,6935,206,1,391.2,391.2
37598,306,269,6936,262,1,391.2,391.2
37599,306,111,7239,65,1,199.992,199.992
37600,306,111,7242,46,1,199.992,199.992
37601,306,111,7243,82,1,199.992,199.992
37602,306,111,7244,46,1,199.992,199.992
37603,306,111,7245,53,1,199.992,199.992
37604,306,111,7258,60,1,199.992,199.992
37605,306,111,7259,85,1,199.992,199.992
37606,306,111,7621,88,1,199.992,199.992
37607,306,111,7627,47,1,199.992,199.992
37608,306,111,7628,53,1,199.992,199.992
37609,306,111,7646,57,1,199.992,199.992
37610,306,111,7647,71,1,199.992,199.992
37611,306,1690,5108,57,1,56.104,56.104
37612,306,1690,5109,63,1,56.104,56.104
37613,306,1690,5111,77,1,56.104,56.104
37614,306,1690,5112,53,1,56.104,56.104
37615,306,1690,5113,281,1,56.104,56.104
37616,306,1690,5114,69,1,56.104,56.104
37617,306,1690,5116,272,1,56.104,56.104
37618,306,1690,5117,48,1,56.104,56.104
37619,306,1046,8701,163,1,270.4,270.4
37620,306,2462,8701,163,1,320.0,320.0
37621,306,1163,8701,163,1,712.0,712.0
37622,306,948,8701,163,1,149.52,149.52
37623,306,1584,8701,163,1,127.992,127.992
37624,306,1068,8701,163,1,454.4,454.4
37625,306,305,8701,163,1,295.2,295.2
37626,306,1117,8701,163,1,313.52,313.52
37627,306,482,8701,163,1,223.2,223.2
37628,306,184,8701,163,1,71.92,71.92
37629,306,424,8701,163,1,479.2,479.2
37630,306,1918,8701,163,1,719.2,719.2
37631,306,879,8701,163,1,33.384,33.384
37632,306,1527,8701,163,1,311.2,311.2
37633,306,1092,8701,163,1,348.96,348.96
37634,306,2325,8701,163,1,81.592,81.592
37635,306,2171,8701,163,1,183.992,183.992
37636,306,1114,8701,163,1,262.4,262.4
37637,306,1097,8701,163,1,267.2,267.2
37638,306,1885,8701,163,1,223.992,223.992
37639,306,2061,8701,163,1,79.992,79.992
37640,306,1058,8701,163,1,286.4,286.4
37641,306,1232,8701,163,1,15.992,15.992
37642,306,1063,8701,163,1,516.8,516.8
37643,306,1284,8701,163,1,54.4,54.4
37644,306,2106,8701,163,1,1320.0,1320.0
37645,306,1159,8701,163,1,1280.0,1280.0
37646,306,1629,8701,163,1,127.992,127.992
37647,306,1895,8701,163,1,394.4,394.4
37648,306,915,8701,163,1,63.2,63.2
37649,306,1945,8701,163,1,223.992,223.992
37650,306,1089,8701,163,1,241.6,241.6
37651,306,1915,8701,163,1,223.992,223.992
37652,306,1398,8701,163,1,159.2,159.2
37653,306,2264,8701,163,1,508.792,508.792
37654,306,391,8701,163,1,306.36,306.36
37655,306,1129,8701,163,1,328.8,328.8
37656,306,2446,8701,163,1,24.792,24.792
37657,306,726,8735,263,1,81.6,81.6
37658,306,668,8735,263,1,103.2,103.2
37659,306,650,8735,263,1,81.6,81.6
37660,306,643,8735,263,1,167.2,167.2
37661,306,1655,8701,163,1,3.992,3.992
37662,306,1046,8701,163,2,270.4,540.8
37663,306,2462,8701,163,2,320.0,640.0
37664,306,1163,8701,163,2,712.0,1424.0
37665,306,948,8701,163,2,149.52,299.04
37666,306,1584,8701,163,2,127.992,255.984
37667,306,536,8724,166,2,152.0,304.0
37668,306,305,8701,163,2,295.2,590.4
37669,306,1117,8701,163,2,313.52,627.04
37670,306,482,8701,163,2,223.2,446.4
37671,306,184,8701,163,2,71.92,143.84
37672,306,424,8701,163,2,479.2,958.4
37673,306,1918,8701,163,2,719.2,1438.4
37674,306,879,8701,163,2,33.384,66.768
37675,306,1527,8701,163,2,311.2,622.4
37676,306,1092,8701,163,2,348.96,697.92
37677,306,2325,8701,163,2,81.592,163.184
37678,306,2171,8701,163,2,183.992,367.984
37679,306,1114,8701,163,2,262.4,524.8
37680,306,1097,8701,163,2,267.2,534.4
37681,306,1885,8701,163,2,223.992,447.984
37682,306,2061,8701,163,2,79.992,159.984
37683,306,1058,8701,163,2,286.4,572.8
37684,306,1232,8701,163,2,15.992,31.984
37685,306,1655,8701,163,2,3.992,7.984
37686,306,1063,8701,163,2,516.8,1033.6
37687,306,668,8735,263,2,103.2,206.4
37688,306,1284,8701,163,2,54.4,108.8
37689,306,1159,8701,163,2,1280.0,2560.0
37690,306,1895,8701,163,2,394.4,788.8
37691,306,915,8701,163,2,63.2,126.4
37692,306,1945,8701,163,2,223.992,447.984
37693,306,1690,5115,82,2,56.104,112.208
37694,306,1089,8701,163,2,241.6,483.2
37695,306,650,8735,263,2,81.6,163.2
37696,306,1398,8701,163,2,159.2,318.4
37697,306,643,8735,263,2,167.2,334.4
37698,306,391,8701,163,2,306.36,612.72
37699,306,1129,8701,163,2,328.8,657.6
37700,306,269,6924,279,2,391.2,782.4
37701,306,726,8735,263,3,81.6,244.79999999999998
37702,306,1163,8701,163,3,712.0,2136.0
37703,306,948,8701,163,3,149.52,448.56000000000006
37704,306,1584,8701,163,3,127.992,383.976
37705,306,1068,8701,163,3,454.4,1363.1999999999998
37706,306,305,8701,163,3,295.2,885.5999999999999
37707,306,1117,8701,163,3,313.52,940.56
37708,306,482,8701,163,3,223.2,669.5999999999999
37709,306,184,8701,163,3,71.92,215.76
37710,306,424,8701,163,3,479.2,1437.6
37711,306,2462,8701,163,3,320.0,960.0
37712,306,1918,8701,163,3,719.2,2157.6000000000004
37713,306,206,6883,255,3,479.2,1437.6
37714,306,879,8701,163,3,33.384,100.152
37715,306,1092,8701,163,3,348.96,1046.8799999999999
37716,306,1527,8701,163,3,311.2,933.5999999999999
37717,306,2325,8701,163,3,81.592,244.776
37718,306,237,6897,61,3,463.2,1389.6
37719,306,2171,8701,163,3,183.992,551.976
37720,306,1114,8701,163,3,262.4,787.1999999999999
37721,306,1097,8701,163,3,267.2,801.5999999999999
37722,306,1885,8701,163,3,223.992,671.976
37723,306,1701,5795,48,3,44.8,134.39999999999998
37724,306,2061,8701,163,3,79.992,239.976
37725,306,1058,8701,163,3,286.4,859.1999999999999
37726,306,1232,8701,163,3,15.992,47.976
37727,306,1655,8701,163,3,3.992,11.975999999999999
37728,306,1063,8701,163,3,516.8,1550.3999999999999
37729,306,668,8735,263,3,103.2,309.6
37730,306,1284,8701,163,3,54.4,163.2
37731,306,2106,8701,163,3,1320.0,3960.0
37732,306,1629,8701,163,3,127.992,383.976
37733,306,1895,8701,163,3,394.4,1183.1999999999998
37734,306,915,8701,163,3,63.2,189.60000000000002
37735,306,1945,8701,163,3,223.992,671.976
37736,306,1089,8701,163,3,241.6,724.8
37737,306,650,8735,263,3,81.6,244.79999999999998
37738,306,1915,8701,163,3,223.992,671.976
37739,306,1398,8701,163,3,159.2,477.59999999999997
37740,306,2264,8701,163,3,508.792,1526.376
37741,306,643,8735,263,3,167.2,501.59999999999997
37742,306,391,8701,163,3,306.36,919.08
37743,306,2446,8701,163,3,24.792,74.376
37744,306,1046,8701,163,4,270.4,1081.6
37745,306,726,8735,263,4,81.6,326.4
37746,306,2462,8701,163,4,320.0,1280.0
37747,306,1163,8701,163,4,712.0,2848.0
37748,306,1584,8701,163,4,127.992,511.968
37749,306,536,8724,166,4,152.0,608.0
37750,306,1068,8701,163,4,454.4,1817.6
37751,306,305,8701,163,4,295.2,1180.8
37752,306,1117,8701,163,4,313.52,1254.08
37753,306,482,8701,163,4,223.2,892.8
37754,306,184,8701,163,4,71.92,287.68
37755,306,424,8701,163,4,479.2,1916.8
37756,306,1918,8701,163,4,719.2,2876.8
37757,306,206,6878,271,4,479.2,1916.8
37758,306,1527,8701,163,4,311.2,1244.8
37759,306,1092,8701,163,4,348.96,1395.84
37760,306,2325,8701,163,4,81.592,326.368
37761,306,2171,8701,163,4,183.992,735.968
37762,306,1114,8701,163,4,262.4,1049.6
37763,306,1097,8701,163,4,267.2,1068.8
37764,306,948,8701,163,4,149.52,598.08
37765,306,1885,8701,163,4,223.992,895.968
37766,306,1701,5800,200,4,44.8,179.2
37767,306,2061,8701,163,4,79.992,319.968
37768,306,1058,8701,163,4,286.4,1145.6
37769,306,1232,8701,163,4,15.992,63.968
37770,306,1655,8701,163,4,3.992,15.968
37771,306,1063,8701,163,4,516.8,2067.2
37772,306,668,8735,263,4,103.2,412.8
37773,306,2106,8701,163,4,1320.0,5280.0
37774,306,1159,8701,163,4,1280.0,5120.0
37775,306,1629,8701,163,4,127.992,511.968
37776,306,1895,8701,163,4,394.4,1577.6
37777,306,915,8701,163,4,63.2,252.8
37778,306,221,6917,76,4,463.2,1852.8
37779,306,1945,8701,163,4,223.992,895.968
37780,306,1690,5110,69,4,56.104,224.416
37781,306,1089,8701,163,4,241.6,966.4
37782,306,650,8735,263,4,81.6,326.4
37783,306,1915,8701,163,4,223.992,895.968
37784,306,2264,8701,163,4,508.792,2035.168
37785,306,643,8735,263,4,167.2,668.8
37786,306,391,8701,163,4,306.36,1225.44
37787,306,1129,8701,163,4,328.8,1315.2
37788,306,269,6919,53,4,391.2,1564.8
37789,306,111,7626,45,4,199.992,799.968
37790,309,65,8685,274,1,20.552,20.552
37791,309,1705,5,65,1,44.8,44.8
37792,309,1705,6,281,1,44.8,44.8
37793,309,1705,17,200,1,44.8,44.8
37794,309,1705,18,199,1,44.8,44.8
37795,309,1705,19,48,1,44.8,44.8
37796,309,1705,22,47,1,44.8,44.8
37797,309,1705,201,75,1,44.8,44.8
37798,309,1684,2008,284,1,7.104,7.104
37799,309,1684,2009,114,1,7.104,7.104
37800,309,1684,2011,200,1,7.104,7.104
37801,309,1684,2012,53,1,7.104,7.104
37802,309,1684,2013,56,1,7.104,7.104
37803,309,1684,2015,277,1,7.104,7.104
37804,309,1684,2016,48,1,7.104,7.104
37805,309,1684,2017,56,1,7.104,7.104
37806,309,1684,2019,277,1,7.104,7.104
37807,309,1684,2020,265,1,7.104,7.104
37808,309,1684,2021,205,1,7.104,7.104
37809,309,1684,2022,48,1,7.104,7.104
37810,309,1684,2023,268,1,7.104,7.104
37811,309,1684,2024,286,1,7.104,7.104
37812,309,1684,2025,196,1,7.104,7.104
37813,309,1684,2027,275,1,7.104,7.104
37814,309,1684,2028,284,1,7.104,7.104
37815,309,1684,2029,286,1,7.104,7.104
37816,309,1684,2030,53,1,7.104,7.104
37817,309,1684,2032,86,1,7.104,7.104
37818,309,1684,2035,44,1,7.104,7.104
37819,309,1684,2036,203,1,7.104,7.104
37820,309,1684,2037,269,1,7.104,7.104
37821,309,1684,2038,199,1,7.104,7.104
37822,309,1684,2040,65,1,7.104,7.104
37823,309,1684,2041,201,1,7.104,7.104
37824,309,1684,2042,268,1,7.104,7.104
37825,309,1684,2043,256,1,7.104,7.104
37826,309,1684,2044,53,1,7.104,7.104
37827,309,1684,2045,81,1,7.104,7.104
37828,309,1684,2046,203,1,7.104,7.104
37829,309,1684,2048,63,1,7.104,7.104
37830,309,1684,2049,64,1,7.104,7.104
37831,309,1684,2050,45,1,7.104,7.104
37832,309,1684,2052,77,1,7.104,7.104
37833,309,1684,2053,47,1,7.104,7.104
37834,309,1684,2054,63,1,7.104,7.104
37835,309,1684,2056,205,1,7.104,7.104
37836,309,1684,2057,59,1,7.104,7.104
37837,309,1684,2058,88,1,7.104,7.104
37838,309,1684,2060,258,1,7.104,7.104
37839,309,1684,2061,271,1,7.104,7.104
37840,309,1684,2062,47,1,7.104,7.104
37841,309,1666,2002,53,1,7.104,7.104
37842,309,1666,2003,82,1,7.104,7.104
37843,309,1666,2004,87,1,7.104,7.104
37844,309,1666,2005,65,1,7.104,7.104
37845,309,1336,8702,142,1,31.992,31.992
37846,309,1381,8702,142,1,37.952,37.952
37847,309,2095,8702,142,1,596.792,596.792
37848,309,1368,8702,142,1,31.192,31.192
37849,309,1263,8702,142,1,19.992,19.992
37850,309,1517,8702,142,1,248.0,248.0
37851,309,2415,8702,142,1,35.992,35.992
37852,309,414,8702,142,1,215.96,215.96
37853,309,2411,8702,142,1,23.272,23.272
37854,309,1286,8702,142,1,54.4,54.4
37855,309,466,8702,142,1,495.2,495.2
37856,309,2290,8702,142,1,214.8,214.8
37857,309,381,8702,142,1,306.36,306.36
37858,309,586,8725,217,1,1836.0,1836.0
37859,309,649,8736,145,1,183.2,183.2
37860,309,1666,2006,206,2,7.104,14.208
37861,309,586,8725,217,2,1836.0,3672.0
37862,309,1336,8702,142,2,31.992,63.984
37863,309,1381,8702,142,2,37.952,75.904
37864,309,2095,8702,142,2,596.792,1193.584
37865,309,1368,8702,142,2,31.192,62.384
37866,309,1263,8702,142,2,19.992,39.984
37867,309,1517,8702,142,2,248.0,496.0
37868,309,414,8702,142,2,215.96,431.92
37869,309,649,8736,145,2,183.2,366.4
37870,309,1684,2018,198,2,7.104,14.208
37871,309,1684,2031,84,2,7.104,14.208
37872,309,1684,2039,47,2,7.104,14.208
37873,309,1684,2051,48,2,7.104,14.208
37874,309,2411,8702,142,2,23.272,46.544
37875,309,1286,8702,142,2,54.4,108.8
37876,309,466,8702,142,2,495.2,990.4
37877,309,2290,8702,142,2,214.8,429.6
37878,309,381,8702,142,2,306.36,612.72
37879,309,65,8685,274,3,20.552,61.656
37880,309,586,8725,217,3,1836.0,5508.0
37881,309,1336,8702,142,3,31.992,95.976
37882,91,1768,4,47,1,40.85,40.85
37883,309,2095,8702,142,3,596.792,1790.3760000000002
37884,309,1368,8702,142,3,31.192,93.576
37885,309,1263,8702,142,3,19.992,59.976
37886,309,1517,8702,142,3,248.0,744.0
37887,309,2415,8702,142,3,35.992,107.976
37888,309,414,8702,142,3,215.96,647.88
37889,309,1684,2010,267,3,7.104,21.312
37890,309,1684,2055,53,3,7.104,21.312
37891,309,2411,8702,142,3,23.272,69.816
37892,309,1286,8702,142,3,54.4,163.2
37893,309,466,8702,142,3,495.2,1485.6
37894,309,2290,8702,142,3,214.8,644.4000000000001
37895,309,381,8702,142,3,306.36,919.08
37896,309,649,8736,145,3,183.2,549.5999999999999
37897,309,65,8685,274,4,20.552,82.208
37898,309,1666,2001,48,4,7.104,28.416
37899,309,586,8725,217,4,1836.0,7344.0
37900,309,1336,8702,142,4,31.992,127.968
37901,309,1381,8702,142,4,37.952,151.808
37902,309,2095,8702,142,4,596.792,2387.168
37903,309,1368,8702,142,4,31.192,124.768
37904,309,1517,8702,142,4,248.0,992.0
37905,309,2415,8702,142,4,35.992,143.968
37906,309,414,8702,142,4,215.96,863.84
37907,309,1684,2014,75,4,7.104,28.416
37908,309,1684,2026,253,4,7.104,28.416
37909,309,1684,2034,58,4,7.104,28.416
37910,309,1684,2047,48,4,7.104,28.416
37911,309,1684,2059,257,4,7.104,28.416
37912,309,2411,8702,142,4,23.272,93.088
37913,309,466,8702,142,4,495.2,1980.8
37914,309,2290,8702,142,4,214.8,859.2
37915,309,381,8702,142,4,306.36,1225.44
37916,309,649,8736,145,4,183.2,732.8
37917,310,195,1792,29,1,239.92,239.92
37918,310,195,1794,10,1,239.92,239.92
37919,310,195,1796,35,1,239.92,239.92
37920,310,1782,1151,11,1,25.6,25.6
37921,310,195,1795,10,2,239.92,479.84
37922,310,195,1793,34,4,239.92,959.68
37923,310,1782,1150,21,4,25.6,102.4
37924,311,2470,8702,142,1,19.992,19.992
37925,311,90,2326,196,1,119.992,119.992
37926,311,90,2327,257,1,119.992,119.992
37927,311,90,2328,271,1,119.992,119.992
37928,311,90,2329,60,1,119.992,119.992
37929,311,90,2331,84,1,119.992,119.992
37930,311,90,2332,281,1,119.992,119.992
37931,311,90,2333,65,1,119.992,119.992
37932,311,90,2335,273,1,119.992,119.992
37933,311,223,7569,65,1,559.2,559.2
37934,311,223,7570,47,1,559.2,559.2
37935,311,223,7572,57,1,559.2,559.2
37936,311,223,7573,47,1,559.2,559.2
37937,311,223,7574,48,1,559.2,559.2
37938,311,223,7576,279,1,559.2,559.2
37939,311,263,7577,88,1,288.0,288.0
37940,311,263,7578,258,1,288.0,288.0
37941,311,263,7579,267,1,288.0,288.0
37942,311,263,7581,200,1,288.0,288.0
37943,311,263,7582,196,1,288.0,288.0
37944,311,263,7583,261,1,288.0,288.0
37945,311,263,7585,86,1,288.0,288.0
37946,311,263,7586,58,1,288.0,288.0
37947,311,250,7588,203,1,288.0,288.0
37948,311,250,7589,57,1,288.0,288.0
37949,311,250,7590,56,1,288.0,288.0
37950,311,250,7592,198,1,288.0,288.0
37951,311,250,7593,65,1,288.0,288.0
37952,311,250,7594,277,1,288.0,288.0
37953,311,250,7595,58,1,288.0,288.0
37954,311,1859,3257,60,1,799.2,799.2
37955,311,1859,3327,57,1,799.2,799.2
37956,311,1859,3329,258,1,799.2,799.2
37957,311,1859,3330,273,1,799.2,799.2
37958,311,1859,3332,45,1,799.2,799.2
37959,311,1859,3367,265,1,799.2,799.2
37960,311,1859,3372,48,1,799.2,799.2
37961,311,1859,3373,88,1,799.2,799.2
37962,311,1859,3374,60,1,799.2,799.2
37963,311,1859,3375,268,1,799.2,799.2
37964,311,1770,2349,45,1,34.4,34.4
37965,311,1770,2350,71,1,34.4,34.4
37966,311,1770,2351,76,1,34.4,34.4
37967,311,1770,2352,69,1,34.4,34.4
37968,311,1770,2354,59,1,34.4,34.4
37969,311,1770,2390,262,1,34.4,34.4
37970,311,1770,2391,202,1,34.4,34.4
37971,311,1770,2392,44,1,34.4,34.4
37972,311,1770,2393,65,1,34.4,34.4
37973,311,1770,2394,257,1,34.4,34.4
37974,311,1795,2140,78,1,25.6,25.6
37975,311,1795,2144,273,1,25.6,25.6
37976,311,1795,2145,265,1,25.6,25.6
37977,311,1795,2147,56,1,25.6,25.6
37978,311,1795,2155,84,1,25.6,25.6
37979,311,1795,2267,68,1,25.6,25.6
37980,311,1795,2347,274,1,25.6,25.6
37981,311,251,8702,142,1,239.2,239.2
37982,311,1527,8702,142,1,311.2,311.2
37983,311,495,8702,142,1,207.2,207.2
37984,311,2377,8702,142,1,343.992,343.992
37985,311,1568,8702,142,1,18.312,18.312
37986,311,2301,8702,142,1,81.592,81.592
37987,311,1079,8702,142,1,505.6,505.6
37988,311,1024,8702,142,1,470.4,470.4
37989,311,1968,8702,142,1,159.992,159.992
37990,311,2275,8702,142,1,183.992,183.992
37991,311,2049,8702,142,1,79.992,79.992
37992,311,1146,8702,142,1,128.0,128.0
37993,311,1472,8702,142,1,166.4,166.4
37994,311,862,8702,142,1,10.4,10.4
37995,311,2277,8702,142,1,81.592,81.592
37996,311,792,8702,142,1,10.36,10.36
37997,311,910,8702,142,1,27.192,27.192
37998,311,1627,8702,142,1,207.992,207.992
37999,311,1295,8702,142,1,10.392,10.392
38000,311,2102,8702,142,1,356.0,356.0
38001,311,1093,8702,142,1,267.2,267.2
38002,311,426,8702,142,1,295.2,295.2
38003,311,2047,8702,142,1,143.992,143.992
38004,311,1335,8702,142,1,31.192,31.192
38005,311,903,8702,142,1,0.76,0.76
38006,311,1319,8702,142,1,12.8,12.8
38007,311,854,8702,142,1,16.768,16.768
38008,311,2287,8702,142,1,23.992,23.992
38009,311,1223,8702,142,1,142.4,142.4
38010,311,635,8736,145,1,62.4,62.4
38011,311,589,8726,106,1,799.2,799.2
38012,311,601,8726,106,1,183.2,183.2
38013,311,127,8691,83,1,114.72,114.72
38014,311,1327,8702,142,1,7.992,7.992
38015,311,589,8726,106,2,799.2,1598.4
38016,311,601,8726,106,2,183.2,366.4
38017,311,1527,8702,142,2,311.2,622.4
38018,311,635,8736,145,2,62.4,124.8
38019,311,1795,2146,87,2,25.6,51.2
38020,311,2377,8702,142,2,343.992,687.984
38021,311,1770,2353,277,2,34.4,68.8
38022,311,90,2325,196,2,119.992,239.984
38023,311,1568,8702,142,2,18.312,36.624
38024,311,127,8691,83,2,114.72,229.44
38025,311,1079,8702,142,2,505.6,1011.2
38026,311,1024,8702,142,2,470.4,940.8
38027,311,1968,8702,142,2,159.992,319.984
38028,311,1859,3376,258,2,799.2,1598.4
38029,311,2275,8702,142,2,183.992,367.984
38030,311,2049,8702,142,2,79.992,159.984
38031,311,1146,8702,142,2,128.0,256.0
38032,311,1472,8702,142,2,166.4,332.8
38033,311,862,8702,142,2,10.4,20.8
38034,311,2277,8702,142,2,81.592,163.184
38035,311,792,8702,142,2,10.36,20.72
38036,311,223,7571,56,2,559.2,1118.4
38037,311,263,7580,44,2,288.0,576.0
38038,311,910,8702,142,2,27.192,54.384
38039,311,1627,8702,142,2,207.992,415.984
38040,311,1295,8702,142,2,10.392,20.784
38041,311,2102,8702,142,2,356.0,712.0
38042,311,1093,8702,142,2,267.2,534.4
38043,311,426,8702,142,2,295.2,590.4
38044,311,2047,8702,142,2,143.992,287.984
38045,311,1335,8702,142,2,31.192,62.384
38046,311,903,8702,142,2,0.76,1.52
38047,311,854,8702,142,2,16.768,33.536
38048,311,2287,8702,142,2,23.992,47.984
38049,311,1223,8702,142,2,142.4,284.8
38050,311,250,7587,82,2,288.0,576.0
38051,311,2470,8702,142,2,19.992,39.984
38052,311,1327,8702,142,2,7.992,15.984
38053,311,2470,8702,142,3,19.992,59.976
38054,311,1527,8702,142,3,311.2,933.5999999999999
38055,311,495,8702,142,3,207.2,621.5999999999999
38056,311,2377,8702,142,3,343.992,1031.976
38057,311,90,2330,87,3,119.992,359.976
38058,311,1568,8702,142,3,18.312,54.93600000000001
38059,311,2301,8702,142,3,81.592,244.776
38060,311,1079,8702,142,3,505.6,1516.8000000000002
38061,311,1024,8702,142,3,470.4,1411.1999999999998
38062,311,1968,8702,142,3,159.992,479.976
38063,311,1859,3331,286,3,799.2,2397.6000000000004
38064,311,2275,8702,142,3,183.992,551.976
38065,311,2049,8702,142,3,79.992,239.976
38066,311,1146,8702,142,3,128.0,384.0
38067,311,1472,8702,142,3,166.4,499.20000000000005
38068,311,862,8702,142,3,10.4,31.200000000000003
38069,311,2277,8702,142,3,81.592,244.776
38070,311,792,8702,142,3,10.36,31.08
38071,311,223,7575,202,3,559.2,1677.6000000000001
38072,311,263,7584,63,3,288.0,864.0
38073,311,910,8702,142,3,27.192,81.576
38074,311,1627,8702,142,3,207.992,623.976
38075,311,1295,8702,142,3,10.392,31.176
38076,311,2102,8702,142,3,356.0,1068.0
38077,311,1093,8702,142,3,267.2,801.5999999999999
38078,311,426,8702,142,3,295.2,885.5999999999999
38079,311,2047,8702,142,3,143.992,431.976
38080,311,1335,8702,142,3,31.192,93.576
38081,311,903,8702,142,3,0.76,2.2800000000000002
38082,311,1319,8702,142,3,12.8,38.400000000000006
38083,311,854,8702,142,3,16.768,50.304
38084,311,2287,8702,142,3,23.992,71.976
38085,311,1223,8702,142,3,142.4,427.20000000000005
38086,311,250,7591,79,3,288.0,864.0
38087,311,589,8726,106,3,799.2,2397.6000000000004
38088,311,1327,8702,142,3,7.992,23.976
38089,311,2470,8702,142,4,19.992,79.968
38090,311,1527,8702,142,4,311.2,1244.8
38091,311,495,8702,142,4,207.2,828.8
38092,311,1795,2154,62,4,25.6,102.4
38093,311,589,8726,106,4,799.2,3196.8
38094,311,2377,8702,142,4,343.992,1375.968
38095,311,1770,2348,258,4,34.4,137.6
38096,311,90,2334,267,4,119.992,479.968
38097,311,1568,8702,142,4,18.312,73.248
38098,311,2301,8702,142,4,81.592,326.368
38099,311,1079,8702,142,4,505.6,2022.4
38100,311,1968,8702,142,4,159.992,639.968
38101,311,1859,3371,53,4,799.2,3196.8
38102,311,2275,8702,142,4,183.992,735.968
38103,311,2049,8702,142,4,79.992,319.968
38104,311,1146,8702,142,4,128.0,512.0
38105,311,1472,8702,142,4,166.4,665.6
38106,311,862,8702,142,4,10.4,41.6
38107,311,2277,8702,142,4,81.592,326.368
38108,311,792,8702,142,4,10.36,41.44
38109,311,223,7549,48,4,559.2,2236.8
38110,311,910,8702,142,4,27.192,108.768
38111,311,1627,8702,142,4,207.992,831.968
38112,311,1295,8702,142,4,10.392,41.568
38113,311,2102,8702,142,4,356.0,1424.0
38114,311,1093,8702,142,4,267.2,1068.8
38115,311,426,8702,142,4,295.2,1180.8
38116,311,1024,8702,142,4,470.4,1881.6
38117,311,2047,8702,142,4,143.992,575.968
38118,311,601,8726,106,4,183.2,732.8
38119,311,903,8702,142,4,0.76,3.04
38120,311,1319,8702,142,4,12.8,51.2
38121,311,854,8702,142,4,16.768,67.072
38122,311,635,8736,145,4,62.4,249.6
38123,311,127,8691,83,4,114.72,458.88
38124,311,1327,8702,142,4,7.992,31.968
38125,312,1814,6647,12,1,799.2,799.2
38126,312,1814,6648,6,1,799.2,799.2
38127,312,1814,6649,30,1,799.2,799.2
38128,312,1814,6650,25,1,799.2,799.2
38129,312,1675,5243,33,1,4.312,4.312
38130,312,1675,5244,15,1,4.312,4.312
38131,312,1675,5245,12,1,4.312,4.312
38132,312,1675,5246,25,1,4.312,4.312
38133,312,1675,5247,10,1,4.312,4.312
38134,312,1675,5248,29,1,4.312,4.312
38135,312,1675,5250,12,1,4.312,4.312
38136,312,1675,5251,12,1,4.312,4.312
38137,312,1675,5252,17,1,4.312,4.312
38138,312,1675,5254,12,1,4.312,4.312
38139,312,1675,5255,12,1,4.312,4.312
38140,312,1692,2340,14,1,56.104,56.104
38141,312,1692,2341,7,1,56.104,56.104
38142,312,1692,2342,33,1,56.104,56.104
38143,312,137,8860,36,1,399.992,399.992
38144,312,160,8860,36,1,1273.76,1273.76
38145,312,160,8860,36,2,1273.76,2547.52
38146,312,1675,5249,13,3,4.312,12.936
38147,312,1675,5253,29,3,4.312,12.936
38148,312,137,8860,36,4,399.992,1599.968
38149,312,160,8860,36,4,1273.76,5095.04
38150,313,1738,5477,44,1,75.84,75.84
38151,313,1738,5479,53,1,75.84,75.84
38152,313,1738,5480,45,1,75.84,75.84
38153,313,1738,5481,57,1,75.84,75.84
38154,313,1738,5483,273,1,75.84,75.84
38155,313,1738,5484,44,1,75.84,75.84
38156,313,1738,5485,46,1,75.84,75.84
38157,313,1738,5486,68,1,75.84,75.84
38158,313,1738,5488,85,1,75.84,75.84
38159,313,1738,5489,255,1,75.84,75.84
38160,313,1738,5491,268,1,75.84,75.84
38161,313,1738,5492,66,1,75.84,75.84
38162,313,1738,5493,73,1,75.84,75.84
38163,313,1738,5494,80,1,75.84,75.84
38164,313,1738,5495,262,1,75.84,75.84
38165,313,1738,5496,206,1,75.84,75.84
38166,313,1738,5497,63,1,75.84,75.84
38167,313,268,7712,257,1,343.2,343.2
38168,313,268,7713,69,1,343.2,343.2
38169,313,268,7715,199,1,343.2,343.2
38170,313,268,7716,60,1,343.2,343.2
38171,313,268,7718,272,1,343.2,343.2
38172,313,268,7721,258,1,343.2,343.2
38173,313,268,7722,265,1,343.2,343.2
38174,313,268,7723,200,1,343.2,343.2
38175,313,233,7695,75,1,639.2,639.2
38176,313,233,7696,272,1,639.2,639.2
38177,313,233,7697,277,1,639.2,639.2
38178,313,233,7699,255,1,639.2,639.2
38179,313,233,7700,46,1,639.2,639.2
38180,313,233,7701,85,1,639.2,639.2
